run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000033,2022-01-31,ENTRY,3.385,2,2.0,0.16925,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000033,2022-02-28,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000034,2022-02-28,ENTRY,5.255,2,2.0,0.26275,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000034,2022-03-28,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000035,2022-03-28,ENTRY,3.46,2,2.0,0.173,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000035,2022-04-25,ROLL,18.48999,2,2.0,0.9245,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000036,2022-04-25,ENTRY,3.97,2,2.0,0.1985,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000036,2022-05-23,ROLL,15.079987,2,2.0,0.753999,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000037,2022-05-23,ENTRY,3.985,2,2.0,0.19925,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000037,2022-06-21,ROLL,5.929993,2,2.0,0.2965,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000038,2022-06-22,ENTRY,3.74,2,2.0,0.187,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000038,2022-07-06,EXIT,0.4,2,2.0,0.02,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000039,2022-07-06,ENTRY,3.695,2,2.0,0.18475,entry_open
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000039,2022-08-03,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000040,2022-08-03,ENTRY,4.185,2,2.0,0.20925,entry_open
