run_id,trade_id,strategy,symbol,entry_date,exit_date,entry_dte,entry_expiration,entry_credit,max_risk,exit_reason,realized_pnl,return_on_risk,days_held
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000143,put_credit_spread,SPY,2025-04-15,2025-05-16,31,2025-05-16,5.735,4026.5,EARLY_PROFIT_TARGET,571.5,0.141935,31
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000144,short_straddle,SPY,2025-05-14,2025-06-11,30,2025-06-13,21.09,9642.800537,PRE_EXPIRY_CLOSE,48.465767,0.005026,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000145,put_credit_spread,SPY,2025-05-16,2025-06-13,28,2025-06-13,3.17,1983.0,EARLY_PROFIT_TARGET,315.0,0.15885,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000146,short_straddle,SPY,2025-06-11,2025-07-09,30,2025-07-11,19.49,10078.199707,PRE_EXPIRY_CLOSE,75.80987,0.007522,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000147,put_credit_spread,SPY,2025-06-13,2025-07-11,28,2025-07-11,4.64,3036.0,EARLY_PROFIT_TARGET,462.0,0.152174,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000149,put_credit_spread,SPY,2025-07-11,2025-07-28,28,2025-08-08,3.095,2190.5,EARLY_PROFIT_TARGET,267.48,0.122109,17
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000148,short_straddle,SPY,2025-07-09,2025-08-06,30,2025-08-08,19.45,10536.199951,PRE_EXPIRY_CLOSE,140.299566,0.013316,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000150,put_credit_spread,SPY,2025-07-28,2025-08-22,25,2025-08-22,2.44,2256.0,EARLY_PROFIT_TARGET,242.0,0.10727,25
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000151,short_straddle,SPY,2025-08-06,2025-09-03,30,2025-09-05,19.665,10689.100586,PRE_EXPIRY_CLOSE,62.128721,0.005812,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000152,put_credit_spread,SPY,2025-08-22,2025-09-19,28,2025-09-19,2.655,2234.5,EARLY_PROFIT_TARGET,263.5,0.117923,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000153,short_straddle,SPY,2025-09-03,2025-09-29,27,2025-09-30,17.38,11136.799805,PRE_EXPIRY_CLOSE,11.034598,0.000991,26
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000154,put_credit_spread,SPY,2025-09-19,2025-10-17,28,2025-10-17,2.77,2323.0,EARLY_PROFIT_TARGET,275.0,0.118381,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000156,put_credit_spread,SPY,2025-10-17,2025-10-20,28,2025-11-14,4.93,3907.0,EARLY_PROFIT_TARGET,414.46175,0.106082,3
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000155,short_straddle,SPY,2025-09-29,2025-10-22,25,2025-10-24,17.615,11512.099854,PRE_EXPIRY_CLOSE,2.837281,0.000246,23
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000157,put_credit_spread,SPY,2025-10-20,2025-11-14,25,2025-11-14,3.92,3408.0,EARLY_PROFIT_TARGET,390.0,0.114437,25
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000158,short_straddle,SPY,2025-10-22,2025-11-19,30,2025-11-21,23.29,11026.999756,PRE_EXPIRY_CLOSE,285.545924,0.025895,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000159,put_credit_spread,SPY,2025-11-14,2025-12-12,28,2025-12-12,4.845,3315.5,EARLY_PROFIT_TARGET,482.5,0.145529,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000160,short_straddle,SPY,2025-11-19,2025-12-17,30,2025-12-19,29.725,10280.100098,PRE_EXPIRY_CLOSE,446.227376,0.043407,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000161,put_credit_spread,SPY,2025-12-12,2026-01-09,28,2026-01-09,3.33,2467.0,EARLY_PROFIT_TARGET,331.0,0.134171,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000162,short_straddle,SPY,2025-12-17,2026-01-14,30,2026-01-16,22.77,11151.000488,PRE_EXPIRY_CLOSE,150.118412,0.013462,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000163,put_credit_spread,SPY,2026-01-09,2026-02-05,28,2026-02-06,3.015,2698.5,ITM_NEAR_EXPIRY_ROLL,-96.19775,-0.035649,27
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000164,short_straddle,SPY,2026-01-14,2026-02-11,30,2026-02-13,21.86,11621.199707,PRE_EXPIRY_CLOSE,-9.897478,-0.000852,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000165,put_credit_spread,SPY,2026-02-05,2026-03-06,29,2026-03-06,5.525,4147.5,EARLY_PROFIT_TARGET,550.5,0.132731,29
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000166,short_straddle,SPY,2026-02-11,2026-03-11,30,2026-03-13,23.41,11498.200439,PRE_EXPIRY_CLOSE,-53.739722,-0.004674,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000167,put_credit_spread,SPY,2026-03-06,2026-04-02,27,2026-04-02,5.63,3937.0,EARLY_PROFIT_TARGET,561.0,0.142494,27
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000168,short_straddle,SPY,2026-03-11,2026-04-08,30,2026-04-10,30.315,10495.100342,PRE_EXPIRY_CLOSE,229.975324,0.021913,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,put_credit_spread_SPY_000169,put_credit_spread,SPY,2026-04-02,2026-04-30,28,2026-04-30,6.195,3980.5,EARLY_PROFIT_TARGET,617.5,0.155131,28
sim_2019-02-09_2026-05-21_29c06ed80e5a,short_straddle_SPY_000170,short_straddle,SPY,2026-04-08,2026-05-06,30,2026-05-08,26.065,10913.700195,PRE_EXPIRY_CLOSE,103.123098,0.009449,28
