Entry Time,Symbols,Exit Time,Direction,Entry Price,Exit Price,Quantity,P&L,Fees,MAE,MFE,Drawdown,IsWin,Order Ids
2024-01-08T21:00:00Z,"QQQ   240202P00379780",2024-02-03T05:00:00Z,Buy,1.93,0,1,-193,1,-193,0,193,0,"	1012,1031" 
2024-01-08T21:00:00Z,"QQQ   240202P00387780",2024-02-03T05:00:00Z,Sell,3.35,0,1,335,1,0,335,53,1,"	1011,1032" 
2024-02-02T21:00:00Z,"SPY   240229P00464000",2024-03-01T05:00:00Z,Buy,0.97,0,1,-97,1,-97,0,97,0,"	1016,1033" 
2024-02-02T21:00:00Z,"SPY   240229P00481000",2024-03-01T05:00:00Z,Sell,2.87,0,1,287,1,0,287,93,1,"	1015,1034" 
2024-02-02T21:00:00Z,"DIA   240301P00366000",2024-03-02T05:00:00Z,Buy,0.81,0,1,-81,1,-81,0,81,0,"	1022,1045" 
2024-02-02T21:00:00Z,"DIA   240301P00379000",2024-03-02T05:00:00Z,Sell,2.2,0,1,220,1,-80,220,209.5,1,"	1021,1046" 
2024-02-02T21:00:00Z,"GLD   240301P00183000",2024-03-02T05:00:00Z,Buy,0.29,0,1,-29,1,-29,57,86,0,"	1024,1047" 
2024-02-02T21:00:00Z,"GLD   240301P00187500",2024-03-02T05:00:00Z,Sell,1,0,1,100,1,-235,100,235,1,"	1023,1048" 
2024-02-02T21:00:00Z,"IWM   240301P00179000",2024-03-02T05:00:00Z,Buy,0.68,0,1,-68,1,-68,8.5,76.5,0,"	1018,1049" 
2024-02-02T21:00:00Z,"IWM   240301P00190000",2024-03-02T05:00:00Z,Sell,2.3,0,1,230,1,-88.5,230,153,1,"	1017,1050" 
2024-02-02T21:00:00Z,"QQQ   240301P00400000",2024-03-02T05:00:00Z,Buy,1.76,0,1,-176,1,-176,0,176,0,"	1020,1051" 
2024-02-02T21:00:00Z,"QQQ   240301P00412500",2024-03-02T05:00:00Z,Sell,3.78,0,1,378,1,0,378,114,1,"	1019,1052" 
2024-03-04T21:00:00Z,"DIA   240328P00366000",2024-03-29T04:00:00Z,Buy,0.9,0,1,-90,1,-90,52.5,142.5,0,"	1042,1053" 
2024-03-04T21:00:00Z,"DIA   240328P00386000",2024-03-29T04:00:00Z,Sell,2.05,0,1,205,1,-216,205,216,1,"	1041,1054" 
2024-03-04T21:00:00Z,"GLD   240328P00186000",2024-03-29T04:00:00Z,Buy,0.19,0,1,-19,1,-19,0,19,0,"	1044,1055" 
2024-03-04T21:00:00Z,"GLD   240328P00190000",2024-03-29T04:00:00Z,Sell,0.62,0,1,62,1,0,62,3.5,1,"	1043,1056" 
2024-03-04T21:00:00Z,"IWM   240328P00189000",2024-03-29T04:00:00Z,Buy,0.58,0,1,-58,1,-58,16,74,0,"	1038,1057" 
2024-03-04T21:00:00Z,"IWM   240328P00200000",2024-03-29T04:00:00Z,Sell,2.1,0,1,210,1,-88.5,210,152,1,"	1037,1058" 
2024-03-04T21:00:00Z,"QQQ   240328P00417000",2024-03-29T04:00:00Z,Buy,1.14,0,1,-114,1,-114,101,215,0,"	1040,1059" 
2024-03-04T21:00:00Z,"QQQ   240328P00436000",2024-03-29T04:00:00Z,Sell,3.22,0,1,322,1,-410,322,410,1,"	1039,1060" 
2024-03-04T21:00:00Z,"SPY   240328P00488000",2024-03-29T04:00:00Z,Buy,1.02,0,1,-102,1,-102,55,157,0,"	1036,1061" 
2024-03-04T21:00:00Z,"SPY   240328P00505000",2024-03-29T04:00:00Z,Sell,2.73,0,1,273,1,-249,273,249,1,"	1035,1062" 
2024-04-02T20:00:00Z,"IWM   240426P00203000",2024-04-22T04:00:00Z,Sell,2.7,0,1,270,1,-761,270,810,0,"	1065,1073" 
2024-04-02T20:00:00Z,"QQQ   240426P00436000",2024-04-22T04:00:00Z,Sell,5.45,0,1,545,1,-1591,545,1872,0,"	1067,1074" 
2024-04-02T20:00:00Z,"DIA   240426P00378000",2024-04-27T04:00:00Z,Buy,1.06,0,1,-106,1,-106,334,440,0,"	1070,1075" 
2024-04-02T20:00:00Z,"DIA   240426P00390000",2024-04-27T04:00:00Z,Sell,3.2,0,1,320,1,-1064,320,1064,0,"	1069,1076" 
2024-04-02T20:00:00Z,"GLD   240426P00199500",2024-04-27T04:00:00Z,Buy,0.27,0,1,-27,1,-27,0,27,0,"	1072,1077" 
2024-04-02T20:00:00Z,"GLD   240426P00205000",2024-04-27T04:00:00Z,Sell,1.11,0,1,111,1,0,111,25,1,"	1071,1078" 
2024-04-02T20:00:00Z,"IWM   240426P00194000",2024-04-27T04:00:00Z,Buy,0.91,0,1,-91,1,-91,226,317,0,"	1066,1079" 
2024-04-02T20:00:00Z,"QQQ   240426P00420000",2024-04-27T04:00:00Z,Buy,1.94,0,1,-194,1,-194,603,797,0,"	1068,1080" 
2024-04-02T20:00:00Z,"SPY   240426P00497500",2024-04-27T04:00:00Z,Buy,1.52,0,1,-152,1,-152,401,553,0,"	1064,1081" 
2024-04-02T20:00:00Z,"SPY   240426P00515000",2024-04-27T04:00:00Z,Sell,4.53,0,1,453,1,-1553.5,453,1634.5,0,"	1063,1082" 
2024-04-22T04:00:00Z,"IWM",2024-05-02T20:00:00Z,Buy,203,198.84,100,-416,1,-770,0,770,0,"	1073,1094" 
2024-04-22T04:00:00Z,"QQQ",2024-05-02T20:00:00Z,Buy,436,425.26,100,-1074,1,-1718,0,1718,0,"	1074,1095" 
2024-04-27T04:00:00Z,"SPY",2024-05-02T20:00:00Z,Buy,515,504.1,100,-1090,1,-1465,0,1465,0,"	1082,1093" 
2024-04-27T04:00:00Z,"DIA",2024-05-02T20:00:00Z,Buy,390,381.18,100,-882,1,-1187,0,1187,0,"	1076,1096" 
2024-05-02T20:00:00Z,"DIA   240531P00360000",2024-06-01T04:00:00Z,Buy,0.76,0,1,-76,1,-76,0,76,0,"	1090,1097" 
2024-05-02T20:00:00Z,"DIA   240531P00372000",2024-06-01T04:00:00Z,Sell,1.97,0,1,197,1,0,197,4.5,1,"	1089,1098" 
2024-05-02T20:00:00Z,"GLD   240531P00202500",2024-06-01T04:00:00Z,Buy,0.53,0,1,-53,1,-53,0,53,0,"	1092,1099" 
2024-05-02T20:00:00Z,"GLD   240531P00210000",2024-06-01T04:00:00Z,Sell,2.27,0,1,227,1,0,227,31,1,"	1091,1100" 
2024-05-02T20:00:00Z,"IWM   240531P00181000",2024-06-01T04:00:00Z,Buy,0.41,0,1,-41,1,-41,0,41,0,"	1086,1101" 
2024-05-02T20:00:00Z,"IWM   240531P00191000",2024-06-01T04:00:00Z,Sell,1.47,0,1,147,1,0,147,8,1,"	1085,1102" 
2024-05-02T20:00:00Z,"QQQ   240531P00400000",2024-06-01T04:00:00Z,Buy,1.78,0,1,-178,1,-178,0,178,0,"	1088,1103" 
2024-05-02T20:00:00Z,"QQQ   240531P00410000",2024-06-01T04:00:00Z,Sell,3.3,0,1,330,1,0,330,3,1,"	1087,1104" 
2024-05-02T20:00:00Z,"SPY   240531P00471000",2024-06-01T04:00:00Z,Buy,0.87,0,1,-87,1,-87,0,87,0,"	1084,1105" 
2024-06-04T20:00:00Z,"DIA   240628P00368000",2024-06-29T04:00:00Z,Buy,0.86,0,1,-86,1,-86,20.5,106.5,0,"	1113,1116" 
2024-06-04T20:00:00Z,"DIA   240628P00380000",2024-06-29T04:00:00Z,Sell,2.47,0,1,247,1,0,247,36,1,"	1112,1117" 
2024-06-04T20:00:00Z,"GLD   240628P00205000",2024-06-29T04:00:00Z,Buy,0.32,0,1,-32,1,-32,54,86,0,"	1115,1118" 
2024-06-04T20:00:00Z,"GLD   240628P00215000",2024-06-29T04:00:00Z,Sell,2,0,1,200,1,-290,200,362,1,"	1114,1119" 
2024-06-04T20:00:00Z,"IWM   240628P00191000",2024-06-29T04:00:00Z,Buy,0.76,0,1,-76,1,-76,12,88,0,"	1109,1120" 
2024-06-04T20:00:00Z,"IWM   240628P00200000",2024-06-29T04:00:00Z,Sell,2.6,0,1,260,1,-65,260,199.5,1,"	1108,1121" 
2024-06-04T20:00:00Z,"QQQ   240628P00424000",2024-06-29T04:00:00Z,Buy,1.2,0,1,-120,1,-120,0,120,0,"	1111,1122" 
2024-06-04T20:00:00Z,"QQQ   240628P00443000",2024-06-29T04:00:00Z,Sell,3.86,0,1,386,1,0,386,5,1,"	1110,1123" 
2024-06-04T20:00:00Z,"SPY   240628P00501000",2024-06-29T04:00:00Z,Buy,1.2,0,1,-120,1,-120,0,120,0,"	1107,1124" 
2024-06-04T20:00:00Z,"SPY   240628P00519000",2024-06-29T04:00:00Z,Sell,3.87,0,1,387,1,0,387,8.5,1,"	1106,1125" 
2024-07-02T20:00:00Z,"DIA   240726P00376000",2024-07-27T04:00:00Z,Buy,10,0,1,-1000,1,-1000,0,1000,0,"	1133,1136" 
2024-07-02T20:00:00Z,"DIA   240726P00386000",2024-07-27T04:00:00Z,Sell,1.06,0,1,106,1,-41,106,41,1,"	1132,1137" 
2024-07-02T20:00:00Z,"GLD   240726P00207500",2024-07-27T04:00:00Z,Buy,10,0,1,-1000,1,-1000,0,1000,0,"	1135,1138" 
2024-07-02T20:00:00Z,"GLD   240726P00212500",2024-07-27T04:00:00Z,Sell,0.05,0,1,5,1,-120,5,120,1,"	1134,1139" 
2024-07-02T20:00:00Z,"IWM   240726P00190000",2024-07-27T04:00:00Z,Buy,0.51,0,1,-51,1,-51,160,211,0,"	1129,1140" 
2024-07-02T20:00:00Z,"IWM   240726P00197000",2024-07-27T04:00:00Z,Sell,1.52,0,1,152,1,0,152,21,1,"	1128,1141" 
2024-07-02T20:00:00Z,"QQQ   240726P00455000",2024-07-27T04:00:00Z,Buy,1.24,0,1,-124,1,-124,38,162,0,"	1131,1142" 
2024-07-02T20:00:00Z,"QQQ   240726P00473000",2024-07-27T04:00:00Z,Sell,3.9,0,1,390,1,-1072.5,390,1416,0,"	1130,1143" 
2024-07-02T20:00:00Z,"SPY   240726P00523000",2024-07-27T04:00:00Z,Buy,1.05,0,1,-105,1,-105,0,105,0,"	1127,1144" 
2024-07-02T20:00:00Z,"SPY   240726P00538000",2024-07-27T04:00:00Z,Sell,2.51,0,1,251,1,0,251,193.5,1,"	1126,1145" 
2024-07-27T04:00:00Z,"QQQ",2024-08-09T20:00:00Z,Buy,473,446.75,100,-2625,1,-3823,0,3823,0,"	1143,1156" 
2024-08-02T20:00:00Z,"DIA   240830P00378000",2024-08-31T04:00:00Z,Buy,10,0,1,-1000,1,-1000,0,1000,0,"	1151,1157" 
2024-08-02T20:00:00Z,"DIA   240830P00395000",2024-08-31T04:00:00Z,Sell,0.75,0,1,75,1,-1212,75,1212,1,"	1150,1158" 
2024-08-02T20:00:00Z,"GLD   240830P00215000",2024-08-31T04:00:00Z,Buy,0.37,0,1,-37,1,-37,116,153,0,"	1153,1159" 
2024-08-02T20:00:00Z,"GLD   240830P00220000",2024-08-31T04:00:00Z,Sell,0.96,0,1,96,1,-224,96,224,1,"	1152,1160" 
2024-08-02T20:00:00Z,"IWM   240830P00196000",2024-08-31T04:00:00Z,Buy,2.36,0,1,-236,1,-236,317.5,553.5,0,"	1149,1161" 
2024-08-02T20:00:00Z,"IWM   240830P00209000",2024-08-31T04:00:00Z,Sell,5.56,0,1,556,1,-581,556,581,1,"	1148,1162" 
2024-08-02T20:00:00Z,"SPY   240830P00515000",2024-08-31T04:00:00Z,Buy,4.64,0,1,-464,1,-464,1005,1469,0,"	1147,1163" 
2024-08-02T20:00:00Z,"SPY   240830P00531000",2024-08-31T04:00:00Z,Sell,7.89,0,1,789,1,-1401,789,1401,1,"	1146,1164" 
2024-08-09T20:00:00Z,"QQQ   240906P00405000",2024-09-07T04:00:00Z,Buy,2.85,0,1,-285,1,-285,0,285,0,"	1155,1173" 
2024-08-09T20:00:00Z,"QQQ   240906P00430000",2024-09-07T04:00:00Z,Sell,6.94,0,1,694,1,0,694,24,1,"	1154,1174" 
2024-09-04T20:00:00Z,"DIA   240930P00385000",2024-10-01T04:00:00Z,Buy,1.44,0,1,-144,1,-144,28,172,0,"	1168,1177" 
2024-09-04T20:00:00Z,"DIA   240930P00402000",2024-10-01T04:00:00Z,Sell,3.35,0,1,335,1,-209,335,239,1,"	1167,1178" 
2024-09-04T20:00:00Z,"GLD   240930P00220000",2024-10-01T04:00:00Z,Buy,0.64,0,1,-64,1,-64,0,64,0,"	1170,1179" 
2024-09-04T20:00:00Z,"GLD   240930P00225000",2024-10-01T04:00:00Z,Sell,1.57,0,1,157,1,0,157,34.5,1,"	1169,1180" 
2024-09-04T20:00:00Z,"IWM   240930P00193000",2024-10-01T04:00:00Z,Buy,0.96,0,1,-96,1,-96,27,123,0,"	1166,1181" 
2024-09-04T20:00:00Z,"IWM   240930P00206000",2024-10-01T04:00:00Z,Sell,2.95,0,1,295,1,-152.5,295,167.5,1,"	1165,1182" 
2024-09-05T20:00:00Z,"SPY   240930P00519000",2024-10-01T04:00:00Z,Buy,2.54,0,1,-254,1,-254,156,410,0,"	1172,1183" 
2024-09-05T20:00:00Z,"SPY   240930P00538000",2024-10-01T04:00:00Z,Sell,5.27,0,1,527,1,-354.5,527,356.5,1,"	1171,1184" 
2024-09-10T20:00:00Z,"QQQ   241004P00420000",2024-10-05T04:00:00Z,Buy,2.16,0,1,-216,1,-216,0,216,0,"	1176,1195" 
2024-09-10T20:00:00Z,"QQQ   241004P00440000",2024-10-05T04:00:00Z,Sell,5.21,0,1,521,1,0,521,16,1,"	1175,1196" 
2024-10-02T20:00:00Z,"SPY   241031P00541000",2024-11-01T04:00:00Z,Buy,3.24,0,1,-324,1,-324,0,324,0,"	1186,1197" 
2024-10-02T20:00:00Z,"SPY   241031P00556000",2024-11-01T04:00:00Z,Sell,5.49,0,1,549,1,0,549,175,1,"	1185,1198" 
2024-10-02T20:00:00Z,"DIA   241101P00390000",2024-11-02T04:00:00Z,Buy,1.23,0,1,-123,1,-123,34.5,157.5,0,"	1190,1209" 
2024-10-02T20:00:00Z,"DIA   241101P00412500",2024-11-02T04:00:00Z,Sell,3.4,0,1,340,1,-75,340,127.5,1,"	1189,1210" 
2024-10-02T20:00:00Z,"GLD   241101P00230000",2024-11-02T04:00:00Z,Buy,0.48,0,1,-48,1,-48,8,56,0,"	1192,1211" 
2024-10-02T20:00:00Z,"GLD   241101P00240000",2024-11-02T04:00:00Z,Sell,2.05,0,1,205,1,-87,205,109,1,"	1191,1212" 
2024-10-02T20:00:00Z,"IWM   241101P00197000",2024-11-02T04:00:00Z,Buy,0.97,0,1,-97,1,-97,1,98,0,"	1188,1213" 
2024-10-02T20:00:00Z,"IWM   241101P00211000",2024-11-02T04:00:00Z,Sell,3.12,0,1,312,1,-21,312,60,1,"	1187,1214" 
2024-10-03T20:00:00Z,"QQQ   241101P00453000",2024-11-02T04:00:00Z,Buy,3.79,0,1,-379,1,-379,0,379,0,"	1194,1215" 
2024-10-03T20:00:00Z,"QQQ   241101P00468000",2024-11-02T04:00:00Z,Sell,6.2,0,1,620,1,0,620,166,1,"	1193,1216" 
2024-11-04T21:00:00Z,"DIA   241129P00390000",2024-11-30T05:00:00Z,Buy,1.52,0,1,-152,1,-152,0,152,0,"	1206,1217" 
2024-11-04T21:00:00Z,"DIA   241129P00410000",2024-11-30T05:00:00Z,Sell,3.95,0,1,395,1,-30,395,30,1,"	1205,1218" 
2024-11-04T21:00:00Z,"GLD   241129P00236000",2024-11-30T05:00:00Z,Buy,0.57,0,1,-57,1,-57,179,236,0,"	1208,1219" 
2024-11-04T21:00:00Z,"GLD   241129P00247000",2024-11-30T05:00:00Z,Sell,2.08,0,1,208,1,-837,208,842.5,1,"	1207,1220" 
2024-11-04T21:00:00Z,"IWM   241129P00195000",2024-11-30T05:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1202,1221" 
2024-11-04T21:00:00Z,"IWM   241129P00211000",2024-11-30T05:00:00Z,Sell,0.22,0,1,22,1,-256.5,22,256.5,1,"	1201,1222" 
2024-11-04T21:00:00Z,"QQQ   241129P00455000",2024-11-30T05:00:00Z,Buy,3.55,0,1,-355,1,-355,0,355,0,"	1204,1223" 
2024-11-04T21:00:00Z,"QQQ   241129P00470000",2024-11-30T05:00:00Z,Sell,6.22,0,1,622,1,0,622,66,1,"	1203,1224" 
2024-11-04T21:00:00Z,"SPY   241129P00536000",2024-11-30T05:00:00Z,Buy,2.87,0,1,-287,1,-287,0,287,0,"	1200,1225" 
2024-11-04T21:00:00Z,"SPY   241129P00556000",2024-11-30T05:00:00Z,Sell,5.96,0,1,596,1,0,596,34,1,"	1199,1226" 
2024-11-30T05:00:00Z,"GLD",2024-12-03T21:00:00Z,Buy,247,244.96,100,-204,1,-356,0,356,0,"	1220,1237" 
2024-12-03T21:00:00Z,"IWM   241227P00235000",2024-12-23T05:00:00Z,Sell,0.11,0,1,11,1,-1501,11,1501,0,"	1229,1238" 
2024-12-03T21:00:00Z,"DIA   241227P00426000",2024-12-28T05:00:00Z,Buy,0.91,0,1,-91,1,-91,544,635,0,"	1234,1239" 
2024-12-03T21:00:00Z,"DIA   241227P00442000",2024-12-28T05:00:00Z,Sell,2.58,0,1,258,1,-1619.5,258,1680.5,0,"	1233,1240" 
2024-12-03T21:00:00Z,"GLD   241227P00231000",2024-12-28T05:00:00Z,Buy,0.35,0,1,-35,1,-35,16,51,0,"	1236,1241" 
2024-12-03T21:00:00Z,"GLD   241227P00239000",2024-12-28T05:00:00Z,Sell,1.32,0,1,132,1,-78,132,185,1,"	1235,1242" 
2024-12-03T21:00:00Z,"IWM   241227P00222500",2024-12-28T05:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1230,1243" 
2024-12-03T21:00:00Z,"QQQ   241227P00482500",2024-12-28T05:00:00Z,Buy,1.37,0,1,-137,1,-137,0,137,0,"	1232,1244" 
2024-12-03T21:00:00Z,"QQQ   241227P00505000",2024-12-28T05:00:00Z,Sell,4.19,0,1,419,1,0,419,340,1,"	1231,1245" 
2024-12-03T21:00:00Z,"SPY   241227P00573000",2024-12-28T05:00:00Z,Buy,1.24,0,1,-124,1,-124,203,327,0,"	1228,1246" 
2024-12-03T21:00:00Z,"SPY   241227P00595000",2024-12-28T05:00:00Z,Sell,3.35,0,1,335,1,-887,335,1102,1,"	1227,1247" 
2024-12-23T05:00:00Z,"IWM",2024-12-28T05:00:00Z,Buy,235,222.5,100,-125000,0,-135900,0,135900,0,"	1238,1243" 
2024-12-28T05:00:00Z,"DIA",2025-01-03T21:00:00Z,Buy,442,425.82,100,-1618,1,-1820,0,1820,0,"	1240,1256" 
2025-01-03T21:00:00Z,"DIA   250131P00395000",2025-02-01T05:00:00Z,Buy,80,0,1,-8000,1,-8000,0,8000,0,"	1253,1259" 
2025-01-03T21:00:00Z,"DIA   250131P00415000",2025-02-01T05:00:00Z,Sell,0.05,0,1,5,1,-407.5,5,407.5,1,"	1252,1260" 
2025-01-03T21:00:00Z,"GLD   250131P00233000",2025-02-01T05:00:00Z,Buy,0.6,0,1,-60,1,-60,0,60,0,"	1255,1261" 
2025-01-03T21:00:00Z,"GLD   250131P00241000",2025-02-01T05:00:00Z,Sell,1.72,0,1,172,1,-46.5,172,46.5,1,"	1254,1262" 
2025-01-03T21:00:00Z,"IWM   250131P00200000",2025-02-01T05:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1251,1263" 
2025-01-03T21:00:00Z,"IWM   250131P00214000",2025-02-01T05:00:00Z,Sell,2,0,1,200,1,-167,200,222,1,"	1250,1264" 
2025-01-03T21:00:00Z,"SPY   250131P00549000",2025-02-01T05:00:00Z,Buy,1.57,0,1,-157,1,-157,22.5,179.5,0,"	1249,1267" 
2025-01-03T21:00:00Z,"SPY   250131P00572000",2025-02-01T05:00:00Z,Sell,3.64,0,1,364,1,-196,364,335,1,"	1248,1268" 
2025-01-06T21:00:00Z,"QQQ   250131P00485000",2025-02-01T05:00:00Z,Buy,1.57,0,1,-157,1,-157,193,350,0,"	1258,1265" 
2025-01-06T21:00:00Z,"QQQ   250131P00505000",2025-02-01T05:00:00Z,Sell,3.83,0,1,383,1,-572,383,588,1,"	1257,1266" 
2025-02-04T21:00:00Z,"DIA   250228P00418000",2025-03-01T05:00:00Z,Buy,1.02,0,1,-102,1,-102,0,102,0,"	1274,1279" 
2025-02-04T21:00:00Z,"DIA   250228P00436000",2025-03-01T05:00:00Z,Sell,3,0,1,300,1,-117.5,300,358,1,"	1273,1280" 
2025-02-04T21:00:00Z,"GLD   250228P00246000",2025-03-01T05:00:00Z,Buy,2.54,0,1,-254,1,-254,0,254,0,"	1276,1281" 
2025-02-04T21:00:00Z,"GLD   250228P00255000",2025-03-01T05:00:00Z,Sell,0.24,0,1,24,1,-117,24,117,1,"	1275,1282" 
2025-02-04T21:00:00Z,"IWM   250228P00205000",2025-03-01T05:00:00Z,Buy,0.7,0,1,-70,1,-70,0,70,0,"	1272,1283" 
2025-02-04T21:00:00Z,"IWM   250228P00217000",2025-03-01T05:00:00Z,Sell,2.46,0,1,246,1,-219,246,442,1,"	1271,1284" 
2025-02-04T21:00:00Z,"SPY   250228P00568000",2025-03-01T05:00:00Z,Buy,2.19,0,1,-219,1,-219,0,219,0,"	1270,1285" 
2025-02-04T21:00:00Z,"SPY   250228P00585000",2025-03-01T05:00:00Z,Sell,4.62,0,1,462,1,0,462,233.5,1,"	1269,1286" 
2025-02-05T21:00:00Z,"QQQ   250307P00490000",2025-03-08T05:00:00Z,Buy,2.96,0,1,-296,1,-296,272,568,0,"	1278,1298" 
2025-02-05T21:00:00Z,"QQQ   250307P00510000",2025-03-08T05:00:00Z,Sell,6.54,0,1,654,1,-1581.5,654,2121.5,0,"	1277,1299" 
2025-03-01T05:00:00Z,"IWM",2025-03-04T21:00:00Z,Buy,217,205.86,100,-1114,1,-1114,0,1114,0,"	1284,1293" 
2025-03-04T21:00:00Z,"DIA   250328P00405000",2025-03-29T04:00:00Z,Buy,2.17,0,1,-217,1,-217,335.5,552.5,0,"	1290,1300" 
2025-03-04T21:00:00Z,"DIA   250328P00422500",2025-03-29T04:00:00Z,Sell,4.45,0,1,445,1,-1117.5,445,1117.5,0,"	1289,1301" 
2025-03-04T21:00:00Z,"GLD   250328P00252500",2025-03-29T04:00:00Z,Buy,2.53,0,1,-253,1,-253,0,253,0,"	1292,1302" 
2025-03-04T21:00:00Z,"GLD   250328P00261000",2025-03-29T04:00:00Z,Sell,1.14,0,1,114,1,-64,114,64,1,"	1291,1303" 
2025-03-04T21:00:00Z,"IWM   250328P00190000",2025-03-29T04:00:00Z,Buy,1.55,0,1,-155,1,-155,77.5,232.5,0,"	1288,1304" 
2025-03-04T21:00:00Z,"IWM   250328P00201000",2025-03-29T04:00:00Z,Sell,3.93,0,1,393,1,-261,393,367,1,"	1287,1305" 
2025-03-06T21:00:00Z,"QQQ   250331P00463000",2025-04-01T04:00:00Z,Buy,4.82,0,1,-482,1,-482,526,1008,0,"	1297,1306" 
2025-03-06T21:00:00Z,"QQQ   250331P00485000",2025-04-01T04:00:00Z,Sell,9.66,0,1,966,1,-1284,966,1441,0,"	1296,1307" 
2025-03-06T21:00:00Z,"SPY   250331P00537000",2025-04-01T04:00:00Z,Buy,3.31,0,1,-331,1,-331,311.5,642.5,0,"	1295,1308" 
2025-03-06T21:00:00Z,"SPY   250331P00567000",2025-04-01T04:00:00Z,Sell,8.73,0,1,873,1,-1219,873,1256,1,"	1294,1309" 
2025-03-08T05:00:00Z,"QQQ",2025-04-01T14:00:00Z,Buy,510,468.92,100,-4108,1,-4166,0,4166,0,"	1299,1310" 
2025-03-29T04:00:00Z,"IWM",2025-04-02T20:00:00Z,Buy,201,196.8,100,-420,1,-420,166,586,0,"	1305,1322" 
2025-03-29T04:00:00Z,"DIA",2025-04-02T20:00:00Z,Buy,422.5,416.27,100,-623,1,-623,0,623,0,"	1301,1324" 
2025-04-01T04:00:00Z,"QQQ",2025-04-01T14:00:00Z,Buy,485,468.92,80,-1286.4,0,-1332.8,2000,1286.4,0,"	1307,1310" 
2025-04-01T04:00:00Z,"SPY",2025-04-02T20:00:00Z,Buy,567,555,100,-1200,1,-1200,0,1200,0,"	1309,1321" 
2025-04-01T04:00:00Z,"QQQ",2025-04-02T20:00:00Z,Buy,485,466.34,20,-373.2,1,-373.2,500,373.2,0,"	1307,1323" 
2025-04-02T20:00:00Z,"SPY   250430P00525000",2025-05-01T04:00:00Z,Buy,4.04,0,1,-404,1,-404,3228,3632,0,"	1312,1325" 
2025-04-02T20:00:00Z,"DIA   250502P00385000",2025-05-03T04:00:00Z,Buy,1.66,0,1,-166,1,-166,1734,1900,0,"	1318,1336" 
2025-04-02T20:00:00Z,"GLD   250502P00269000",2025-05-03T04:00:00Z,Buy,0.67,0,1,-67,1,-67,273,340,0,"	1320,1337" 
2025-04-02T20:00:00Z,"IWM   250502P00180000",2025-05-03T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1314,1338" 
2025-05-02T20:00:00Z,"DIA   250530P00373000",2025-05-31T04:00:00Z,Buy,1.1,0,1,-110,1,-110,7,117,0,"	1331,1339" 
2025-05-02T20:00:00Z,"DIA   250530P00396000",2025-05-31T04:00:00Z,Sell,3.1,0,1,310,1,-90,310,150,1,"	1330,1340" 
2025-05-02T20:00:00Z,"GLD   250530P00277000",2025-05-31T04:00:00Z,Buy,10,0,1,-1000,1,-1000,0,1000,0,"	1333,1341" 
2025-05-02T20:00:00Z,"GLD   250530P00290000",2025-05-31T04:00:00Z,Sell,0.4,0,1,40,1,-282.5,40,282.5,1,"	1332,1342" 
2025-05-02T20:00:00Z,"IWM   250530P00175000",2025-05-31T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1329,1343" 
2025-05-02T20:00:00Z,"IWM   250530P00189000",2025-05-31T04:00:00Z,Sell,2.24,0,1,224,1,-36,224,73,1,"	1328,1344" 
2025-05-02T20:00:00Z,"SPY   250530P00521000",2025-05-31T04:00:00Z,Buy,2.72,0,1,-272,1,-272,29.5,301.5,0,"	1327,1347" 
2025-05-02T20:00:00Z,"SPY   250530P00541000",2025-05-31T04:00:00Z,Sell,5.28,0,1,528,1,-83,528,147,1,"	1326,1348" 
2025-05-05T20:00:00Z,"QQQ   250530P00453000",2025-05-31T04:00:00Z,Buy,4.21,0,1,-421,1,-421,0,421,0,"	1335,1345" 
2025-05-05T20:00:00Z,"QQQ   250530P00473000",2025-05-31T04:00:00Z,Sell,7.6,0,1,760,1,-94,760,140,1,"	1334,1346" 
2025-06-03T20:00:00Z,"DIA   250627P00396000",2025-06-28T04:00:00Z,Buy,1.1,0,1,-110,1,-110,0,110,0,"	1356,1359" 
2025-06-03T20:00:00Z,"DIA   250627P00415000",2025-06-28T04:00:00Z,Sell,3.35,0,1,335,1,0,335,243,1,"	1355,1360" 
2025-06-03T20:00:00Z,"GLD   250627P00292000",2025-06-28T04:00:00Z,Buy,0.88,0,1,-88,1,-88,11.5,99.5,0,"	1358,1361" 
2025-06-03T20:00:00Z,"GLD   250627P00304000",2025-06-28T04:00:00Z,Sell,2.84,0,1,284,1,-151,284,261,1,"	1357,1362" 
2025-06-03T20:00:00Z,"IWM   250627P00187000",2025-06-28T04:00:00Z,Buy,20,0,1,-2000,1,-2000,0,2000,0,"	1352,1363" 
2025-06-03T20:00:00Z,"IWM   250627P00200000",2025-06-28T04:00:00Z,Sell,2.26,0,1,226,1,0,226,83.5,1,"	1351,1364" 
2025-06-03T20:00:00Z,"QQQ   250627P00491000",2025-06-28T04:00:00Z,Buy,2.64,0,1,-264,1,-264,0,264,0,"	1354,1365" 
2025-06-03T20:00:00Z,"QQQ   250627P00509000",2025-06-28T04:00:00Z,Sell,5.29,0,1,529,1,0,529,147.5,1,"	1353,1366" 
