run_id,trade_id,date,event_type,event_price,event_qty,fees,slippage,notes
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000001,2019-05-10,ENTRY,1.93,2,2.0,0.0965,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000001,2019-06-07,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000002,2020-01-06,ENTRY,1.12,2,2.0,0.056,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000002,2020-01-31,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000003,2020-01-31,ENTRY,2.575,2,2.0,0.12875,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000003,2020-02-26,ROLL,1.69,2,2.0,0.0845,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000004,2020-02-26,ENTRY,2.085,2,2.0,0.10425,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000005,2020-02-28,ENTRY,22.95,2,2.0,1.1475,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000005,2020-03-02,HEDGE,267.029999,6,0.0,0.80109,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000005,2020-03-13,REBALANCE,232.110001,-87,0.0,10.096785,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000005,2020-03-16,REBALANCE,202.490005,87,0.0,8.808315,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000005,2020-03-25,EXIT,27.455,2,2.0,1.37275,PRE_EXPIRY_CLOSE
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000004,2020-03-25,ROLL,17.675,2,2.0,0.88375,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000006,2020-03-25,ENTRY,33.975,2,2.0,1.69875,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000006,2020-03-26,HEDGE,225.070007,6,0.0,0.67521,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000006,2020-03-27,REBALANCE,216.350006,8,0.0,0.8654,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000006,2020-03-30,REBALANCE,223.100006,-8,0.0,0.8924,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000007,2020-03-30,ENTRY,6.23,2,2.0,0.3115,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000007,2020-04-13,EXIT,1.04,2,2.0,0.052,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000008,2020-04-13,ENTRY,3.685,2,2.0,0.18425,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000006,2020-04-22,EXIT,33.3,2,2.0,1.665,PRE_EXPIRY_CLOSE
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000009,2020-04-22,ENTRY,22.325,2,2.0,1.11625,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000009,2020-04-23,HEDGE,235.070007,2,0.0,0.23507,delta_rebalance
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000008,2020-05-08,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000010,2020-05-08,ENTRY,2.7,2,2.0,0.135,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,short_straddle_DIA_000009,2020-05-20,EXIT,22.325,2,2.0,1.11625,PRE_EXPIRY_CLOSE
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000010,2020-06-05,EXIT,0.0,2,2.0,0.0,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000011,2020-06-05,ENTRY,2.34,2,2.0,0.117,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000011,2020-06-30,ROLL,2.34,2,2.0,0.117,ITM_NEAR_EXPIRY_ROLL
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000012,2020-07-01,ENTRY,3.37,2,2.0,0.1685,entry_open
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000012,2020-07-15,EXIT,0.515,2,2.0,0.02575,EARLY_PROFIT_TARGET
sim_2019-02-09_2026-05-21_138e7b4fbb82,put_credit_spread_DIA_000013,2020-07-15,ENTRY,3.265,2,2.0,0.16325,entry_open
