date,strategy,total_option_pnl,total_hedge_pnl,total_pnl,trade_count,cum_pnl
2020-05-04,put_credit_spread,0.0,0.0,0.0,1,1269.6230220000002
2020-05-04,short_straddle,0.0,0.279999,0.279999,1,1269.9030210000003
2020-05-05,put_credit_spread,0.0,0.0,0.0,1,1269.9030210000003
2020-05-05,short_straddle,0.0,2.76001,2.76001,1,1272.6630310000003
2020-05-06,put_credit_spread,0.0,0.0,0.0,1,1272.6630310000003
2020-05-06,short_straddle,0.0,-3.880005,-3.880005,1,1268.7830260000003
2020-05-07,put_credit_spread,0.0,0.0,0.0,1,1268.7830260000003
2020-05-07,short_straddle,0.0,4.100006,4.100006,1,1272.8830320000002
2020-05-08,put_credit_spread,364.365,0.0,364.365,2,1637.2480320000002
2020-05-08,short_straddle,0.0,9.419983,9.419983,1,1646.6680150000002
2020-05-11,put_credit_spread,0.0,0.0,0.0,1,1646.6680150000002
2020-05-11,short_straddle,0.0,-2.119995,-2.119995,1,1644.5480200000002
2020-05-12,put_credit_spread,0.0,0.0,0.0,1,1644.5480200000002
2020-05-12,short_straddle,0.0,-8.959991,-8.959991,1,1635.5880290000002
2020-05-13,put_credit_spread,0.0,0.0,0.0,1,1635.5880290000002
2020-05-13,short_straddle,0.0,-10.519989,-10.519989,1,1625.0680400000003
2020-05-14,put_credit_spread,0.0,0.0,0.0,1,1625.0680400000003
2020-05-14,short_straddle,0.0,7.859985,7.859985,1,1632.9280250000004
2020-05-15,put_credit_spread,0.0,0.0,0.0,1,1632.9280250000004
2020-05-15,short_straddle,0.0,0.320007,0.320007,1,1633.2480320000004
2020-05-18,put_credit_spread,0.0,0.0,0.0,1,1633.2480320000004
2020-05-18,short_straddle,0.0,18.039978,18.039978,1,1651.2880100000004
2020-05-19,put_credit_spread,0.0,0.0,0.0,1,1651.2880100000004
2020-05-19,short_straddle,0.0,-7.419983,-7.419983,1,1643.8680270000004
2020-05-20,put_credit_spread,-87.5,0.0,-87.5,1,1556.3680270000004
2020-05-20,short_straddle,-3.11625,6.774259,3.658009,1,1560.0260360000004
2020-05-21,put_credit_spread,0.0,0.0,0.0,1,1560.0260360000004
2020-05-22,put_credit_spread,-23.0,0.0,-23.0,1,1537.0260360000004
2020-05-26,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-05-27,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-05-28,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-05-29,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-06-01,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-06-02,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-06-03,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-06-04,put_credit_spread,0.0,0.0,0.0,1,1537.0260360000004
2020-06-05,put_credit_spread,376.383,0.0,376.383,2,1913.4090360000005
2020-06-08,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-09,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-10,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-11,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-12,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-15,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-16,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-17,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-18,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-19,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-22,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-23,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-24,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-25,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-26,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-29,put_credit_spread,0.0,0.0,0.0,1,1913.4090360000005
2020-06-30,put_credit_spread,-2.117,0.0,-2.117,1,1911.2920360000005
2020-07-01,put_credit_spread,-2.1685,0.0,-2.1685,1,1909.1235360000005
2020-07-02,put_credit_spread,0.0,0.0,0.0,1,1909.1235360000005
2020-07-06,put_credit_spread,136.0,0.0,136.0,1,2045.1235360000005
2020-07-07,put_credit_spread,0.0,0.0,0.0,1,2045.1235360000005
2020-07-08,put_credit_spread,0.0,0.0,0.0,1,2045.1235360000005
2020-07-09,put_credit_spread,0.0,0.0,0.0,1,2045.1235360000005
2020-07-10,put_credit_spread,0.0,0.0,0.0,1,2045.1235360000005
2020-07-13,put_credit_spread,0.0,0.0,0.0,1,2045.1235360000005
2020-07-14,put_credit_spread,0.0,0.0,0.0,1,2045.1235360000005
2020-07-15,put_credit_spread,145.311,0.0,145.311,2,2190.4345360000007
2020-07-16,put_credit_spread,0.0,0.0,0.0,1,2190.4345360000007
2020-07-17,put_credit_spread,-27.5,0.0,-27.5,1,2162.9345360000007
2020-07-20,put_credit_spread,-39.5,0.0,-39.5,1,2123.4345360000007
2020-07-21,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-22,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-23,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-24,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-27,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-28,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-29,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-30,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-07-31,put_credit_spread,0.0,0.0,0.0,1,2123.4345360000007
2020-08-03,put_credit_spread,-73.5,0.0,-73.5,1,2049.9345360000007
2020-08-04,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-05,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-06,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-07,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-10,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-11,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-12,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-13,put_credit_spread,0.0,0.0,0.0,1,2049.9345360000007
2020-08-14,put_credit_spread,462.89475,0.0,462.89475,2,2512.8292860000006
2020-08-17,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-18,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-19,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-20,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-21,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-24,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-25,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-26,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-27,put_credit_spread,0.0,0.0,0.0,1,2512.8292860000006
2020-08-28,put_credit_spread,260.87925,0.0,260.87925,2,2773.7085360000005
2020-08-31,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-01,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-02,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-03,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-04,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-08,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-09,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-10,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-11,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-14,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-15,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-16,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-17,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-18,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-21,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-22,put_credit_spread,0.0,0.0,0.0,1,2773.7085360000005
2020-09-23,put_credit_spread,-4.25525,0.0,-4.25525,2,2769.4532860000004
2020-09-24,put_credit_spread,0.0,0.0,0.0,1,2769.4532860000004
2020-09-25,put_credit_spread,-52.0,0.0,-52.0,1,2717.4532860000004
2020-09-28,put_credit_spread,-41.5,0.0,-41.5,1,2675.9532860000004
2020-09-29,put_credit_spread,0.0,0.0,0.0,1,2675.9532860000004
2020-09-30,put_credit_spread,0.0,0.0,0.0,1,2675.9532860000004
2020-10-01,put_credit_spread,0.0,0.0,0.0,1,2675.9532860000004
2020-10-02,put_credit_spread,0.0,0.0,0.0,1,2675.9532860000004
2020-10-05,put_credit_spread,0.0,0.0,0.0,1,2675.9532860000004
2020-10-06,put_credit_spread,0.0,0.0,0.0,1,2675.9532860000004
2020-10-07,put_credit_spread,362.299,0.0,362.299,2,3038.2522860000004
2020-10-08,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-09,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-12,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-13,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-14,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-15,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-16,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-19,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-20,put_credit_spread,0.0,0.0,0.0,1,3038.2522860000004
2020-10-21,put_credit_spread,-62.0,0.0,-62.0,1,2976.2522860000004
2020-10-22,put_credit_spread,0.0,0.0,0.0,1,2976.2522860000004
2020-10-23,put_credit_spread,210.5,0.0,210.5,1,3186.7522860000004
2020-10-26,put_credit_spread,0.0,0.0,0.0,1,3186.7522860000004
2020-10-27,put_credit_spread,0.0,0.0,0.0,1,3186.7522860000004
2020-10-28,put_credit_spread,0.0,0.0,0.0,1,3186.7522860000004
2020-10-28,short_straddle,-3.00625,0.0,-3.00625,1,3183.7460360000005
2020-10-29,put_credit_spread,0.0,0.0,0.0,1,3183.7460360000005
2020-10-29,short_straddle,0.0,-0.666475,-0.666475,1,3183.0795610000005
2020-10-30,put_credit_spread,0.0,0.0,0.0,1,3183.0795610000005
2020-10-30,short_straddle,105.0,-7.782524,97.217476,1,3280.2970370000003
2020-11-02,put_credit_spread,0.0,0.0,0.0,1,3280.2970370000003
2020-11-02,short_straddle,0.0,16.425459,16.425459,1,3296.7224960000003
2020-11-03,put_credit_spread,0.0,0.0,0.0,1,3296.7224960000003
2020-11-03,short_straddle,0.0,27.249908,27.249908,1,3323.972404
2020-11-04,put_credit_spread,0.0,0.0,0.0,1,3323.972404
2020-11-04,short_straddle,0.0,19.300079,19.300079,1,3343.272483
2020-11-05,put_credit_spread,0.0,0.0,0.0,1,3343.272483
2020-11-05,short_straddle,0.0,26.999969,26.999969,1,3370.272452
2020-11-06,put_credit_spread,198.89225,0.0,198.89225,2,3569.164702
2020-11-06,short_straddle,0.0,-3.450012,-3.450012,1,3565.7146900000002
2020-11-09,put_credit_spread,-62.5,0.0,-62.5,1,3503.2146900000002
2020-11-09,short_straddle,0.0,42.5,42.5,1,3545.7146900000002
2020-11-10,put_credit_spread,0.0,0.0,0.0,1,3545.7146900000002
2020-11-10,short_straddle,0.0,13.950043,13.950043,1,3559.664733
2020-11-11,put_credit_spread,0.0,0.0,0.0,1,3559.664733
2020-11-11,short_straddle,-1125.0,-13.764521,-1138.764521,1,2420.900212
2020-11-12,put_credit_spread,0.0,0.0,0.0,1,2420.900212
2020-11-12,short_straddle,0.0,-271.741792,-271.741792,1,2149.15842
2020-11-13,put_credit_spread,0.0,0.0,0.0,1,2149.15842
2020-11-13,short_straddle,0.0,20.500031,20.500031,1,2169.6584510000002
2020-11-16,put_credit_spread,0.0,0.0,0.0,1,2169.6584510000002
2020-11-16,short_straddle,0.0,24.150085,24.150085,1,2193.8085360000005
2020-11-17,put_credit_spread,0.0,0.0,0.0,1,2193.8085360000005
2020-11-17,short_straddle,0.0,-8.350067,-8.350067,1,2185.4584690000006
2020-11-18,put_credit_spread,0.0,0.0,0.0,1,2185.4584690000006
2020-11-18,short_straddle,0.0,-17.749939,-17.749939,1,2167.708530000001
2020-11-19,put_credit_spread,0.0,0.0,0.0,1,2167.708530000001
2020-11-19,short_straddle,0.0,2.849884,2.849884,1,2170.558414000001
2020-11-20,put_credit_spread,0.0,0.0,0.0,1,2170.558414000001
2020-11-20,short_straddle,0.0,-13.999939,-13.999939,1,2156.558475000001
2020-11-23,put_credit_spread,305.40849999999995,0.0,305.40849999999995,2,2461.966975000001
2020-11-23,short_straddle,0.0,16.800079,16.800079,1,2478.7670540000013
2020-11-24,put_credit_spread,0.0,0.0,0.0,1,2478.7670540000013
2020-11-24,short_straddle,0.0,22.69989,22.69989,1,2501.466944000001
2020-11-25,put_credit_spread,0.0,0.0,0.0,1,2501.466944000001
2020-11-25,short_straddle,-3.51625,-9.196862,-12.713112,1,2488.7538320000012
2020-11-27,put_credit_spread,0.0,0.0,0.0,1,2488.7538320000012
2020-11-30,put_credit_spread,0.0,0.0,0.0,1,2488.7538320000012
2020-12-01,put_credit_spread,0.0,0.0,0.0,1,2488.7538320000012
2020-12-02,put_credit_spread,0.0,0.0,0.0,1,2488.7538320000012
2020-12-03,put_credit_spread,0.0,0.0,0.0,1,2488.7538320000012
2020-12-04,put_credit_spread,108.5,0.0,108.5,1,2597.2538320000012
2020-12-07,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-08,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-09,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-10,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-11,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-14,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-15,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-16,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-17,put_credit_spread,0.0,0.0,0.0,1,2597.2538320000012
2020-12-18,put_credit_spread,38.87625,0.0,38.87625,2,2636.130082000001
2020-12-21,put_credit_spread,16.0,0.0,16.0,1,2652.130082000001
2020-12-22,put_credit_spread,0.0,0.0,0.0,1,2652.130082000001
2020-12-23,put_credit_spread,0.0,0.0,0.0,1,2652.130082000001
2020-12-24,put_credit_spread,0.0,0.0,0.0,1,2652.130082000001
2020-12-28,put_credit_spread,0.0,0.0,0.0,1,2652.130082000001
2020-12-29,put_credit_spread,0.0,0.0,0.0,1,2652.130082000001
2020-12-30,put_credit_spread,0.0,0.0,0.0,1,2652.130082000001
2020-12-31,put_credit_spread,0.0,0.0,0.0,1,2652.130082000001
2021-01-04,put_credit_spread,-78.0,0.0,-78.0,1,2574.130082000001
2021-01-05,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-06,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-07,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-08,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-11,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-12,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-13,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-14,put_credit_spread,0.0,0.0,0.0,1,2574.130082000001
2021-01-15,put_credit_spread,305.41625,0.0,305.41625,2,2879.546332000001
2021-01-19,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-20,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-21,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-22,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-25,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-26,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-27,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-28,put_credit_spread,0.0,0.0,0.0,1,2879.546332000001
2021-01-29,put_credit_spread,88.5,0.0,88.5,1,2968.046332000001
2021-02-01,put_credit_spread,-21.5,0.0,-21.5,1,2946.546332000001
2021-02-02,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-03,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-04,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-05,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-08,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-09,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-10,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-11,put_credit_spread,0.0,0.0,0.0,1,2946.546332000001
2021-02-12,put_credit_spread,96.3735,0.0,96.3735,2,3042.919832000001
2021-02-16,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-17,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-18,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-19,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-22,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-23,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-24,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-25,put_credit_spread,0.0,0.0,0.0,1,3042.919832000001
2021-02-26,put_credit_spread,-160.5,0.0,-160.5,1,2882.419832000001
2021-03-01,put_credit_spread,260.0,0.0,260.0,1,3142.419832000001
2021-03-02,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-03,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-04,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-05,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-08,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-09,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-10,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-11,put_credit_spread,0.0,0.0,0.0,1,3142.419832000001
2021-03-12,put_credit_spread,149.34925,0.0,149.34925,2,3291.769082000001
2021-03-15,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-16,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-17,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-18,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-19,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-22,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-23,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-24,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-25,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-26,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-29,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-30,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-03-31,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-04-01,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-04-05,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-04-06,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-04-07,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-04-08,put_credit_spread,0.0,0.0,0.0,1,3291.769082000001
2021-04-09,put_credit_spread,297.4125,0.0,297.4125,2,3589.181582000001
2021-04-12,put_credit_spread,5.5,0.0,5.5,1,3594.681582000001
2021-04-13,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-14,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-15,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-16,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-19,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-20,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-21,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-22,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-23,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-26,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-27,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-28,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-29,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-04-30,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-05-03,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-05-04,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-05-05,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-05-06,put_credit_spread,0.0,0.0,0.0,1,3594.681582000001
2021-05-07,put_credit_spread,165.409,0.0,165.409,2,3760.090582000001
2021-05-10,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-11,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-12,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-13,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-14,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-17,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-18,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-19,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-20,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-21,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-24,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-25,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-26,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-27,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-05-28,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-06-01,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-06-02,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-06-03,put_credit_spread,0.0,0.0,0.0,1,3760.090582000001
2021-06-04,put_credit_spread,177.91125,0.0,177.91125,2,3938.0018320000013
2021-06-07,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-08,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-09,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-10,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-11,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-14,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-15,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-16,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-17,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-18,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-21,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-22,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-23,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-24,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-25,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-28,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-29,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-06-30,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-07-01,put_credit_spread,0.0,0.0,0.0,1,3938.0018320000013
2021-07-02,put_credit_spread,173.42475,0.0,173.42475,2,4111.426582000001
2021-07-06,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-07,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-08,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-09,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-12,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-13,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-14,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-15,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-16,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-19,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-20,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-21,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-22,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-23,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-26,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-27,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-28,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-29,put_credit_spread,0.0,0.0,0.0,1,4111.426582000001
2021-07-30,put_credit_spread,148.5,0.0,148.5,1,4259.926582000001
2021-08-02,put_credit_spread,-2.1145,0.0,-2.1145,1,4257.812082000001
2021-08-03,put_credit_spread,0.0,0.0,0.0,1,4257.812082000001
2021-08-04,put_credit_spread,0.0,0.0,0.0,1,4257.812082000001
2021-08-05,put_credit_spread,0.0,0.0,0.0,1,4257.812082000001
2021-08-06,put_credit_spread,0.0,0.0,0.0,1,4257.812082000001
2021-08-09,put_credit_spread,0.0,0.0,0.0,1,4257.812082000001
2021-08-10,put_credit_spread,0.0,0.0,0.0,1,4257.812082000001
2021-08-11,put_credit_spread,157.0,0.0,157.0,1,4414.812082000001
2021-08-12,put_credit_spread,0.0,0.0,0.0,1,4414.812082000001
2021-08-13,put_credit_spread,25.399,0.0,25.399,2,4440.211082000002
2021-08-16,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-17,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-18,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-19,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-20,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-23,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-24,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-25,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-26,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-27,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
2021-08-30,put_credit_spread,0.0,0.0,0.0,1,4440.211082000002
