run_id,date,strategy,symbol,trade_id,option_pnl,hedge_pnl,total_pnl,cum_pnl,margin_used,max_risk,vix_close,iv_current,hv_current
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-02,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,-129.841718,791.5,791.5,33.41999816894531,0.3196,0.2693
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-03,short_straddle,DIA,short_straddle_DIA_000007,0.0,7.730011,7.730011,-122.111707,3839.799805,3839.799805,36.81999969482422,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-03,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,-122.111707,791.5,791.5,36.81999969482422,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-04,short_straddle,DIA,short_straddle_DIA_000007,0.0,-11.590027,-11.590027,-133.701734,3839.799805,3839.799805,31.989999771118164,0.2853,0.3119
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-04,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,-133.701734,791.5,791.5,31.989999771118164,0.2853,0.3119
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-05,short_straddle,DIA,short_straddle_DIA_000007,0.0,9.430023,9.430023,-124.27171,3839.799805,3839.799805,39.619998931884766,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-05,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,-124.27171,791.5,791.5,39.619998931884766,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-06,short_straddle,DIA,short_straddle_DIA_000007,0.0,2.609985,2.609985,-121.661725,3839.799805,3839.799805,41.93999862670898,0.3934,0.3265
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-06,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,-121.661725,791.5,791.5,41.93999862670898,0.3934,0.3265
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-09,short_straddle,DIA,short_straddle_DIA_000007,0.0,20.130005,20.130005,-101.53172,3839.799805,3839.799805,54.459999084472656,0.5321,0.3955
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-09,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,-101.53172,791.5,791.5,54.459999084472656,0.5321,0.3955
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-10,short_straddle,DIA,short_straddle_DIA_000007,0.0,-11.75,-11.75,-113.28172,3839.799805,3839.799805,47.29999923706055,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-10,put_credit_spread,DIA,put_credit_spread_DIA_000008,0.0,0.0,0.0,-113.28172,791.5,791.5,47.29999923706055,,
sim_2019-02-09_2026-05-21_138e7b4fbb82,2020-03-11,short_straddle,DIA,short_straddle_DIA_000007,-2082.0,5.314325,-2076.685675,-2189.967395,3839.799805,3839.799805,53.900001525878906,0.5488,0.4529
